"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","ensamble","symbol","genename","entrezid"
"ENSG00000229484",2.08818274380708,-1.25612341256816,0.355881121352758,0.00013014006513508,0.000256911855580746,"RP5-888M10.2:ENSG00000229484","LINC02766","long intergenic non-protein coding RNA 2766","105376744"
"ENSG00000246863",4.00089409745325,1.48260450824497,0.433131367727251,0.000139007466936082,0.000273736405626704,"RP11-325N19.3:ENSG00000246863","GPR176-DT","GPR176 divergent transcript","100505534"
"ENSG00000237419",3.0702651299403,-2.077172476396,0.700458347316211,0.000140230398428542,0.000276043178684693,"RP11-885N19.6:ENSG00000237419",NA,NA,NA
"ENSG00000232698",2.25417695733812,2.88898439670588,1.04184605455927,0.000153357742261232,0.000300669272766647,"AP001058.3:ENSG00000232698",NA,NA,NA
"ENSG00000206195",70.3385411280964,1.04182166314842,0.294917972089355,0.000160473350560779,0.000313959408723796,"AP000525.9:ENSG00000206195","DUXAP8","double homeobox A pseudogene 8","503637"
"ENSG00000232233",2.78983833030445,-1.38931244482312,0.411129487703572,0.000170686063528234,0.000332997851775044,"RP11-573D15.2:ENSG00000232233","LINC02043","long intergenic non-protein coding RNA 2043","102724699"
"ENSG00000272992",1.51512041405968,-5.06659160842681,1.06660590091083,0.000184243313367322,0.000357915973479725,"RP11-809C18.4:ENSG00000272992",NA,NA,NA
"ENSG00000270883",4.25874172490967,1.30158169817348,0.368359527817304,0.000185621219959335,0.000360494708897102,"RP11-461L13.5:ENSG00000270883",NA,NA,NA
"ENSG00000270020",6.2232931834401,-1.11642839539377,0.31775893746648,0.000192123832650778,0.000372212790852764,"RP11-463O9.9:ENSG00000270020",NA,NA,NA
"ENSG00000203999",4.52653852509664,-1.45889680490962,0.431536913914704,0.000193805226673465,0.000375266728999222,"RP11-290F20.1:ENSG00000203999","LINC01270","long intergenic non-protein coding RNA 1270","284751"
"ENSG00000258476",4.01435567339032,1.54961719115045,0.44287952758707,0.000199389490738664,0.000385418015422239,"RP11-76E17.3:ENSG00000258476","LINC01580","long intergenic non-protein coding RNA 1580","101927129"
"ENSG00000233117",209.975058317116,-1.1111532396649,0.317991426788363,0.000201180107305058,0.000388633910758838,"LINC00702:ENSG00000233117",NA,NA,NA
"ENSG00000180081",2.15051059915332,-4.118032999118,1.3038672701405,0.000210599498347745,0.000405842388786839,"CTC-451A6.4:ENSG00000180081",NA,NA,NA
"ENSG00000254235",2.48013071659824,-1.83691437156471,0.570013778620116,0.000226589383736286,0.0004351303881032,"RP11-115J16.1:ENSG00000254235",NA,NA,NA
"ENSG00000254363",6.62060549892033,-1.07526626339598,0.311262890850124,0.000226787857814789,0.000435433499645648,"CTB-131B5.5:ENSG00000254363",NA,NA,NA
"ENSG00000250274",3.39532749135865,1.92287160980159,0.581486072091617,0.00024811410616901,0.000474255742220672,"CTB-114C7.4:ENSG00000250274","LOC100128059","uncharacterized LOC100128059","100128059"
"ENSG00000234427",2.72642003243289,1.60495403043777,0.472096651767388,0.000262749620432147,0.000500623398944103,"RP3-413H6.2:ENSG00000234427",NA,NA,NA
"ENSG00000250551",5.03493056780848,1.03599039129191,0.292344256022871,0.00026795466797373,0.000510041953701683,"RP11-254I22.1:ENSG00000250551",NA,NA,NA
"ENSG00000235884",8.52074454075081,-1.05372523076711,0.316401859817775,0.000281430753406073,0.000534553822913183,"LINC00941:ENSG00000235884",NA,NA,NA
"ENSG00000271967",6.1229531106104,-1.01012524386635,0.298983875075524,0.000288122594773751,0.000546779845385675,"RP11-134K13.4:ENSG00000271967",NA,NA,NA
"ENSG00000242512",4.50357747125834,1.90711949723317,0.8987242230403,0.000321010280111933,0.000605759229938286,"RP11-416O18.1:ENSG00000242512","LINC01206","long intergenic non-protein coding RNA 1206","100996490"
"ENSG00000228512",3.58439881166874,1.27260096844483,0.372969412851734,0.000323879247957657,0.000610675823938083,"RP11-281A20.2:ENSG00000228512",NA,NA,NA
"ENSG00000231106",13.251540786223,1.74389837650747,0.565032852340916,0.000339839704021135,0.000639096637385714,"AP000688.8:ENSG00000231106","LINC01436","long intergenic non-protein coding RNA 1436","100996609"
"ENSG00000224532",2.16377955504032,-1.46209169577606,0.474928116080912,0.000342873903471689,0.000644576473389063,"RP3-470L22.1:ENSG00000224532",NA,NA,NA
"ENSG00000256128",6.86096669138237,1.43543123482177,0.435654297858449,0.000354470346029988,0.00066509348914127,"LINC00944:ENSG00000256128","LINC00944","long intergenic non-protein coding RNA 944","387895"
"ENSG00000197813",13.6460565896315,-1.04296513261113,0.309133121622318,0.00037906650287342,0.000708946976970855,"CTC-301O7.4:ENSG00000197813",NA,NA,NA
"ENSG00000272102",3.24378687561053,1.11531693491886,0.330004516937266,0.000388435362845014,0.000725456180886823,"RP3-355L5.5:ENSG00000272102",NA,NA,NA
"ENSG00000261807",2.4928052166288,-2.60372163361238,0.912533795180614,0.000391417925299293,0.00073083547285824,"RP11-430C1.1:ENSG00000261807","LINC02141","long intergenic non-protein coding RNA 2141","101927580"
"ENSG00000267506",17.9527876098989,-1.06593397056664,0.321341142834135,0.000406039881031219,0.000756657970515164,"RP11-13K12.1:ENSG00000267506",NA,NA,NA
"ENSG00000272463",20.4238628074663,1.15429442690247,0.351592378514826,0.000413253809122719,0.000769127204839113,"RP11-532F6.3:ENSG00000272463",NA,NA,NA
"ENSG00000234129",4.46695794242916,1.12277649758873,0.335374573587318,0.000447368564203938,0.000829450729808219,"RP11-120D5.1:ENSG00000234129","HCCS-DT","HCCS divergent transcript","121847985"
"ENSG00000272002",6.84955218895539,1.20215203483735,0.363930330410236,0.000510145876890231,0.000938698195345838,"RP11-557L19.1:ENSG00000272002",NA,NA,NA
"ENSG00000268119",4.8551927840034,-3.04827298602703,0.582021957323099,0.000543384798258268,0.000996779046650929,"CTD-2561J22.5:ENSG00000268119","LOC105372321","uncharacterized LOC105372321","105372321"
"ENSG00000273113",3.91013248597042,-1.17373234126996,0.360265505781715,0.000544225465165806,0.000998150299067151,"RP11-367H1.1:ENSG00000273113",NA,NA,NA
"ENSG00000232606",1.93311134631881,2.00296487014666,0.621166601970593,0.000546781423750816,0.00100258073875021,"AC010090.1:ENSG00000232606",NA,NA,NA
"ENSG00000264575",4.92633592754308,-1.84024348201621,0.62195941397964,0.000548082666374709,0.00100479478131975,"LINC00526:ENSG00000264575",NA,NA,NA
"ENSG00000223768",3.18597953467201,-3.78249107644718,1.3691646900505,0.000563606483967516,0.00103175416560264,"LINC00205:ENSG00000223768","LINC00205","long intergenic non-protein coding RNA 205","642852"
"ENSG00000271046",1.86484573671441,4.52499323269919,1.45836142463581,0.000601848617719236,0.00109688957683473,"RP11-138I18.2:ENSG00000271046","LOC105376412","uncharacterized LOC105376412","105376412"
"ENSG00000268388",6.40371090919967,1.87149609702643,0.634927883350224,0.00064638118519273,0.00117445642101015,"FENDRR:ENSG00000268388","FENDRR","FOXF1 adjacent non-coding developmental regulatory RNA","400550"
"ENSG00000235576",6.21835572551265,1.46560196245537,0.496501193415559,0.000738068241999541,0.00133067098172747,"AC092580.4:ENSG00000235576","LINC01871","long intergenic non-protein coding RNA 1871","101929531"
"ENSG00000272632",5.46663788210821,1.11673255022622,0.348722143067867,0.000754353671605258,0.00135797599895141,"RP11-362F19.3:ENSG00000272632",NA,NA,NA
"ENSG00000272087",19.9350217744984,1.12731493515643,0.378261063642536,0.000780347489562342,0.00140088681998406,"RP11-379F4.7:ENSG00000272087",NA,NA,NA
"ENSG00000256582",2.98196985319675,1.47301608288277,0.474180145696016,0.000797975324610592,0.00143025632483516,"RP11-75L1.1:ENSG00000256582",NA,NA,NA
"ENSG00000225156",6.58781915231609,-1.22059559248656,0.393215416696858,0.000828617042842565,0.00148257359372608,"AC012354.6:ENSG00000225156",NA,NA,NA
"ENSG00000270141",18.8513223101511,-1.18659460985923,0.387740781310666,0.000856728020213485,0.00153018763810297,"TERC:ENSG00000270141","TERC","telomerase RNA component","7012"
"ENSG00000242569",16.2130295390901,-1.16861305339858,0.381658726603312,0.000875373508280074,0.00156140815603918,"RP11-435B5.3:ENSG00000242569",NA,NA,NA
"ENSG00000253673",1.62184374465923,2.38249645002073,0.78004716418274,0.000906744147306348,0.00161400608829972,"CTC-436K13.1:ENSG00000253673",NA,NA,NA
"ENSG00000272327",6.47259811965593,1.4585732057149,0.494719745608262,0.000908545899531418,0.0016166761531471,"RP11-1002K11.1:ENSG00000272327",NA,NA,NA
"ENSG00000260303",3.05791493901493,1.37659384371021,0.507299142201017,0.000953659129316167,0.00169128096267477,"RP11-203B7.2:ENSG00000260303",NA,NA,NA
"ENSG00000259269",1.9593144881363,3.51832947867598,1.15634356688687,0.000987602366912988,0.0017487839995081,"RP11-624L4.2:ENSG00000259269",NA,NA,NA
"ENSG00000205054",3.7746953470536,-1.48527988849401,0.549708737679438,0.00101177435392637,0.0017887783327315,"LINC01121:ENSG00000205054","LINC01121","long intergenic non-protein coding RNA 1121","400952"
"ENSG00000269913",2.20155178643671,2.04535575467662,0.680598862664999,0.00102580539179285,0.00181253808427833,"CTC-1337H24.1:ENSG00000269913",NA,NA,NA
"ENSG00000248187",3.29954149680247,1.82152834816792,0.719039594237216,0.0011260539335774,0.00197890406349331,"RP11-184M15.1:ENSG00000248187","LINC03140","long intergenic non-protein coding RNA 3140","124900778"
"ENSG00000232884",8.29758003415887,1.14496434536483,0.377489190253795,0.00115403911149543,0.0020249300267443,"AF127936.3:ENSG00000232884","LOC105372738","uncharacterized LOC105372738","105372738"
"ENSG00000272381",7.41468908673123,-1.22657023325091,0.424464681824805,0.00122924117544062,0.00214826533865123,"RP11-192P3.4:ENSG00000272381","LINC02664","long intergenic non-protein coding RNA 2664","101929352"
"ENSG00000267100",116.368902072394,-1.83151294067542,0.664666298148041,0.0012327798659888,0.00215424850308947,"ILF3-AS1:ENSG00000267100","ILF3-DT","ILF3 divergent transcript","147727"
"ENSG00000249306",22.1834284076176,1.49559855289148,0.539189243345822,0.00123307234170404,0.0021544338061256,"RP11-267A15.1:ENSG00000249306","LINC01411","long intergenic non-protein coding RNA 1411","101928176"
"ENSG00000234880",1.44749221508543,-2.40157511136404,1.0112107743828,0.00137254902588754,0.00238374874579431,"LINC00163:ENSG00000234880","LINC00163","long intergenic non-protein coding RNA 163","727699"
"ENSG00000229645",446.434695264825,-1.83178328724002,0.67561521804446,0.00138013753513348,0.00239595721614417,"LINC00341:ENSG00000229645",NA,NA,NA
"ENSG00000264727",7.99802928750751,-1.18410693290764,0.40989361972015,0.00144835973109262,0.00250708238705444,"RP11-680C21.1:ENSG00000264727",NA,NA,NA
"ENSG00000256995",21.2248124136032,-1.07760711781644,0.364417036404132,0.00147135977456132,0.00254463439426876,"RP11-114G22.1:ENSG00000256995","LINC02955","long intergenic non-protein coding RNA 2955","107984516"
"ENSG00000259905",3.20687286158489,-1.82086314621909,0.677717333329198,0.00148879438531677,0.00257291808260719,"PWRN1:ENSG00000259905","PWRN1","Prader-Willi region non-protein coding RNA 1","791114"
"ENSG00000270580",252.699720334172,-1.08013724676619,0.366263449751906,0.00149844028946634,0.00258875308110045,"RP11-1186N24.5:ENSG00000270580",NA,NA,NA
"ENSG00000229425",2.26203104665831,-1.84018454112071,0.682389453661237,0.00151162327521137,0.00261026600528564,"AJ006998.2:ENSG00000229425","LOC101927745","uncharacterized LOC101927745","101927745"
"ENSG00000272369",3.88238904761882,1.24678373936152,0.42906098586498,0.00157639727309328,0.00271599057509712,"RP11-446N19.1:ENSG00000272369",NA,NA,NA
"ENSG00000234883",7.92752862472533,2.95130029578292,1.33154996000668,0.00159889357017959,0.00275165295404361,"MIR155HG:ENSG00000234883","MIR155HG","MIR155 host gene","114614"
"ENSG00000255299",2.64630593891255,1.38897906589692,0.473468973207932,0.00160059133102913,0.00275391137496568,"RP11-655C2.3:ENSG00000255299",NA,NA,NA
"ENSG00000262202",197.44101943437,1.01906957083177,0.358629508629025,0.00167569410847952,0.00287677709179408,"SNORD3D:ENSG00000262202",NA,NA,NA
"ENSG00000260838",2.05806032091869,-1.95804692437253,0.80158146832801,0.00173436631796587,0.00297119920813385,"RP11-531A24.3:ENSG00000260838",NA,NA,NA
"ENSG00000253154",1.3148071101057,5.55046067963309,2.28815591600082,0.00185778177014757,0.00316768788222537,"CTA-392E5.1:ENSG00000253154",NA,NA,NA
"ENSG00000227544",6.97725410926118,-1.14710586962167,0.407178554151425,0.00187129768181999,0.00318872982906804,"AC018647.3:ENSG00000227544","LINC03013","long intergenic non-protein coding RNA 3013","100506725"
"ENSG00000231718",2.01685723689015,-3.24751803552648,1.38340888273129,0.00191367637411802,0.00325699487754135,"RP11-382E9.1:ENSG00000231718","LINC02789","long intergenic non-protein coding RNA 2789","400800"
"ENSG00000235408",15.3338476195837,-1.36349101912201,0.499039403662162,0.00191854739375299,0.00326454638697268,"SNORA71B:ENSG00000235408",NA,NA,NA
"ENSG00000238033",7.19647291896967,1.17828217054699,0.421802487525197,0.0019280290001247,0.00327859771181154,"AC002480.2:ENSG00000238033",NA,NA,NA
"ENSG00000253686",23.495749131151,1.48582015310728,0.58041507451401,0.00197348428359894,0.00335217060155145,"CTB-43E15.3:ENSG00000253686","LINC01484","long intergenic non-protein coding RNA 1484","101928136"
"ENSG00000261455",4.20774551790167,-2.21352886957297,0.899952133650537,0.00198438225422248,0.00337014776979005,"LINC01003:ENSG00000261455","LINC01003","long intergenic non-protein coding RNA 1003","100128822"
"ENSG00000255458",3.11368296441259,-1.06103004403338,0.380272268632342,0.00203048939510093,0.00344272440512604,"RP11-539G18.2:ENSG00000255458","SMIM14-DT","SMIM14 divergent transcript","105374419"
"ENSG00000257924",1.73889615015165,3.5226872628455,1.27908439419083,0.00210921927634026,0.00356858989183776,"RP11-493L12.5:ENSG00000257924",NA,NA,NA
"ENSG00000226137",53.9772487797286,-3.27595907350129,1.45549074762729,0.00217643670936033,0.00367622097814799,"BAIAP2-AS1:ENSG00000226137","BAIAP2-DT","BAIAP2 divergent transcript","440465"
"ENSG00000231367",5.59436336572406,-1.22270267229805,0.44044392157516,0.00225855444054903,0.00380772416615177,"AC016995.3:ENSG00000231367","LINC02613","long intergenic non-protein coding RNA 2613","101929596"
"ENSG00000263207",1.6724985131569,-1.93380340445511,0.776590606632351,0.00226453167884388,0.00381600027302939,"RP11-26L20.4:ENSG00000263207",NA,NA,NA
"ENSG00000268658",3.94246762722768,-1.16488727984753,0.422628491172261,0.00228682206864729,0.00385113989135832,"LINC00664:ENSG00000268658","LINC00664","long intergenic non-protein coding RNA 664","400680"
"ENSG00000250509",3.25168921344097,-1.21805411096773,0.443322005497196,0.00229073761014917,0.00385712775538747,"CTC-573N18.1:ENSG00000250509",NA,NA,NA
"ENSG00000256268",5.60526436460192,-1.08362779496914,0.397610565515049,0.00246335186136997,0.00412992963428837,"RP11-221N13.3:ENSG00000256268","LINC02454","long intergenic non-protein coding RNA 2454","105369807"
"ENSG00000223511",4.24664464138384,1.35828035634206,0.522577930547857,0.00249493105164757,0.00417960428559969,"RP13-297E16.4:ENSG00000223511",NA,NA,NA
"ENSG00000255871",8.81419999030553,-1.36698899473219,0.515179576253399,0.00249709065940607,0.00418289520148888,"RP11-69C13.1:ENSG00000255871",NA,NA,NA
"ENSG00000232053",3.29872493922499,1.1078254698541,0.418457012077424,0.00251898015166759,0.00421593796585128,"AC009784.3:ENSG00000232053","LOC105375523","uncharacterized LOC105375523","105375523"
"ENSG00000258910",1.89608748464604,-1.25828723562893,0.484464016783426,0.00255528067739567,0.00427202268007968,"RP11-19E11.1:ENSG00000258910","LINC01956","long intergenic non-protein coding RNA 1956","124905956"
"ENSG00000227482",4.57525006878969,1.35295205922746,0.524458810182664,0.00281266647969721,0.00467643167010707,"RP11-18B16.2:ENSG00000227482",NA,NA,NA
"ENSG00000245522",4.5799425939137,-1.14358633786482,0.438898179764151,0.00286581106493805,0.00476036026930306,"RP11-540A21.2:ENSG00000245522","LINC02709","long intergenic non-protein coding RNA 2709","440028"
"ENSG00000234948",6.58949750510314,1.38991182092159,0.538638872308769,0.00287955626125947,0.00477948806222986,"RP4-723E3.1:ENSG00000234948","LINC01524","long intergenic non-protein coding RNA 1524","101927700"
"ENSG00000225056",1.81648667723256,1.48043347230894,0.535456778833877,0.00305870384661305,0.00505881623153465,"RP11-218C14.5:ENSG00000225056","LOC124904965","uncharacterized LOC124904965","124904965"
"ENSG00000231304",2.75598775079132,1.21526771803108,0.442131208755911,0.00312783129737044,0.00516796239566302,"AC107622.1:ENSG00000231304","SGO1-AS1","SGO1 antisense RNA 1","100874028"
"ENSG00000214797",2.0919639991525,2.26555986047522,0.923904421933997,0.00319504065616915,0.00527209996024893,"RP11-1036E20.9:ENSG00000214797",NA,NA,NA
"ENSG00000235601",3.06389447200296,-1.35903928000019,0.544824762196998,0.00319605772895467,0.00527337223284722,"RP11-231K24.2:ENSG00000235601","BARX1-DT","BARX1 divergent transcript","101928040"
"ENSG00000250041",1.98705703270275,-1.53288666894539,0.379952891934333,0.00340459706521567,0.00559977967145787,"CTD-2003C8.2:ENSG00000250041","LOC124902629","uncharacterized LOC124902629","124902629"
"ENSG00000237609",3.56013387204421,-1.13013743009035,0.438807619549974,0.00355135614402759,0.00583087300711991,"AF064858.10:ENSG00000237609",NA,NA,NA
"ENSG00000223749",1.74427436448654,1.58561078708166,0.666959108181957,0.00355862612893698,0.00584236184002346,"MIR503HG:ENSG00000223749",NA,NA,NA
"ENSG00000272079",3.54056683898203,-1.18723632065474,0.454156258256126,0.00388267678990177,0.00633217254892441,"LA16c-380H5.5:ENSG00000272079",NA,NA,NA
"ENSG00000231435",2.89152614751297,-1.18939362282669,0.480471362262769,0.00393509595464605,0.00641229465490222,"AC011747.3:ENSG00000231435",NA,NA,NA
"ENSG00000231324",2.57662286921863,-1.30172081840353,0.519961101509893,0.00397844559607381,0.00647505691097654,"AP000696.2:ENSG00000231324","LOC105369308","uncharacterized LOC105369308","105369308"
"ENSG00000260876",4.48167823126575,1.0178195807943,0.379924547613274,0.00399526051598255,0.00650143638592771,"RP11-345M22.1:ENSG00000260876","LINC01229","long intergenic non-protein coding RNA 1229","101928248"
"ENSG00000258667",8.44104989613357,1.01370781040873,0.381496693143483,0.00411165979423186,0.00667969410822189,"HIF1A-AS2:ENSG00000258667","HIF1A-AS3","HIF1A antisense RNA 3","105370526"
"ENSG00000262412",2.73740065092726,-1.17353809086991,0.46225789599642,0.00411580784874883,0.00668592614993433,"RP11-85G18.6:ENSG00000262412",NA,NA,NA
"ENSG00000270361",3.28728301413603,1.04985016879457,0.450399753620427,0.00412036941852282,0.00669232174501361,"RP11-307C12.13:ENSG00000270361",NA,NA,NA
"ENSG00000267640",3.63263215022986,-1.10955602922752,0.442930230350539,0.00414966764349335,0.00673786565174189,"CTD-2554C21.2:ENSG00000267640",NA,NA,NA
"ENSG00000268544",1.66623958108034,1.7875547128375,0.840100136330458,0.00432826505041895,0.00701021490745419,"RP11-277L2.4:ENSG00000268544",NA,NA,NA
"ENSG00000254366",4.80684371399624,-1.2190464031185,0.490894359585086,0.00450150241727025,0.00727442519108447,"RP11-38H17.1:ENSG00000254366",NA,NA,NA
"ENSG00000251331",2.2404135822628,-1.27528821900434,0.547062408450956,0.00461388502528577,0.00744480898493939,"RP11-689K5.3:ENSG00000251331",NA,NA,NA
"ENSG00000236833",10.0253495777859,-1.07970212357335,0.420998132683557,0.00477249053124983,0.00768684072715696,"AC024560.2:ENSG00000236833",NA,NA,NA
"ENSG00000230945",3.56935260512885,-1.04035948244851,0.404358890660985,0.00483581897942548,0.00778123935330528,"RP11-394O9.1:ENSG00000230945",NA,NA,NA
"ENSG00000259920",2.13457317036773,-1.39622727617314,0.58507003618457,0.00495993933284146,0.00797138420221888,"RP11-2E11.5:ENSG00000259920",NA,NA,NA
"ENSG00000224413",2.6966137610214,-1.17766761900694,0.49347632666611,0.00501323583801474,0.00805462396672938,"AP001476.2:ENSG00000224413",NA,NA,NA
"ENSG00000254810",5.633851703837,-1.06914794191179,0.426247377846619,0.00507763006351804,0.00815136283060311,"RP11-672A2.4:ENSG00000254810",NA,NA,NA
"ENSG00000261617",3.91818667629403,1.12457719865828,0.43932080228312,0.00509842849736587,0.00818291283391064,"RP11-243A14.1:ENSG00000261617","LINC02177","long intergenic non-protein coding RNA 2177","101927009"
"ENSG00000266970",3.78507205157734,-1.0445587563963,0.428819149096475,0.00568660522457535,0.00905909096018459,"RP11-806H10.4:ENSG00000266970","SOCS3-DT","SOCS3 divergent transcript","101928674"
"ENSG00000255021",2.19857063286878,-1.71485975410301,0.806629805707209,0.00572184770227311,0.0091132021849461,"RP11-536I6.2:ENSG00000255021",NA,NA,NA
"ENSG00000232679",3.12493180696866,1.65577199834088,0.705913659068386,0.00606149116064012,0.0096134334797987,"RP11-400N13.3:ENSG00000232679","LINC02257","long intergenic non-protein coding RNA 2257","105372950"
"ENSG00000262179",7.00775384940693,-1.12942521219527,0.469363662828157,0.00647935687949677,0.0102247132968822,"RP1-302G2.5:ENSG00000262179","MYMX","myomixer, myoblast fusion factor","101929726"
"ENSG00000255693",1.92971237333463,1.85809858375897,0.74382120499833,0.00667186865732114,0.010505301273315,"RP11-766N7.3:ENSG00000255693","LINC02389","long intergenic non-protein coding RNA 2389","400046"
"ENSG00000196273",1.26981567572368,-1.9564245076011,0.972216139316182,0.00684634643682036,0.0107657918694329,"LINC00523:ENSG00000196273","LINC00523","long intergenic non-protein coding RNA 523","283601"
"ENSG00000267311",4.55320493377736,1.02080400707043,0.408321108042756,0.0070280724011698,0.011035360862584,"RP11-99A1.2:ENSG00000267311",NA,NA,NA
"ENSG00000203635",2.02086414798459,1.59838029758084,0.705603299931127,0.00715682999600546,0.011225198485502,"AC144450.2:ENSG00000203635",NA,NA,NA
"ENSG00000267325",3.53067901730949,-1.06687371039496,0.473153855200575,0.00768787666562193,0.0119914315242177,"RP11-397A16.2:ENSG00000267325",NA,NA,NA
"ENSG00000227107",1.61655106985194,-1.81205637951088,1.01722684192778,0.00803692370567124,0.0125076521771458,"AC096574.5:ENSG00000227107",NA,NA,NA
"ENSG00000260484",4.13850016342297,1.07191565274527,0.468423537478283,0.00850869986514879,0.0131977829070585,"RP11-1081M5.2:ENSG00000260484",NA,NA,NA
"ENSG00000261757",3.24082334860668,-1.15287353713769,0.494146543120981,0.00859212130832653,0.0133175394852012,"AC005592.3:ENSG00000261757",NA,NA,NA
"ENSG00000257410",1.87962889091826,-4.12059463063323,1.94121705943945,0.00865417087754016,0.0134088660752055,"RP11-2H8.2:ENSG00000257410",NA,NA,NA
"ENSG00000259641",1.72629684567463,1.66533442710022,0.769738338086754,0.00988175963075985,0.0151901136173044,"RP11-279F6.3:ENSG00000259641",NA,NA,NA
"ENSG00000258879",2.76840322487166,1.31205121482417,0.599794854006867,0.0106638420196819,0.016313927623686,"RP11-713N11.5:ENSG00000258879",NA,NA,NA
"ENSG00000253369",2.48423833889941,1.02400964558897,0.44300252596738,0.0120494128608555,0.0182887235922891,"RP11-1081M5.1:ENSG00000253369",NA,NA,NA
"ENSG00000228271",1.99583865653939,-1.3200171739795,0.66443067237943,0.0137588068677118,0.0206985686527457,"RP11-513G11.2:ENSG00000228271","LINC02048","long intergenic non-protein coding RNA 2048","105374289"
"ENSG00000257527",4.71694095145687,-1.16707601939885,0.580859592945126,0.0165769339187313,0.0246372252049212,"MIR3179-3:ENSG00000257527",NA,NA,NA
"ENSG00000259347",1.76782703771723,-1.32766540885051,0.697235763055368,0.0166486255080278,0.0247334851676412,"RP11-798K3.2:ENSG00000259347",NA,NA,NA
"ENSG00000260102",4.17495181811856,-1.37169296927481,0.735558559214333,0.0168450318065486,0.0250148663971285,"LINC01070:ENSG00000260102","LINC01070","long intergenic non-protein coding RNA 1070","101928698"
"ENSG00000266709",5.87914040090034,1.2965152876875,0.747226588221779,0.0179415641406973,0.0265365774775768,"RP11-214O1.2:ENSG00000266709","MGC12916","uncharacterized protein MGC12916","84815"
"ENSG00000271579",2.87212292158074,-1.22579119590527,0.660492477546437,0.0194340998791651,0.0285725794148818,"RP11-116D17.3:ENSG00000271579",NA,NA,NA
"ENSG00000249100",1.9684852143526,1.14895139484579,0.528078312570914,0.0210702651720064,0.0307817458545167,"CTD-2218K11.2:ENSG00000249100",NA,NA,NA
"ENSG00000223382",1.29718377929835,-1.06864548675464,0.562636274540061,0.0220068246228378,0.0320146794367259,"RP1-65J11.1:ENSG00000223382","LINC01778","long intergenic non-protein coding RNA 1778","105378622"
"ENSG00000267712",1.57654409741844,2.13409709917869,1.01089248222057,0.022893520562417,0.0332324298147162,"RP11-456O19.4:ENSG00000267712","LINC03069","long intergenic non-protein coding RNA 3069","642484"
"ENSG00000261788",1.44125716814586,-3.45138765612781,0.646007368003284,0.0232928991915963,0.0337732856429091,"RP11-480G7.1:ENSG00000261788",NA,NA,NA
"ENSG00000270134",3.37037333484466,-1.20804390395824,0.677405084161376,0.0250351804092734,0.0361113817694297,"RP11-324E6.9:ENSG00000270134",NA,NA,NA
"ENSG00000251093",2.17633615439323,1.31364859376958,0.629267855813777,0.026259715848003,0.0377531855225549,"RP11-414H23.3:ENSG00000251093",NA,NA,NA
"ENSG00000230563",8.98660350344235,-1.02532565095583,0.566497180156267,0.0284332867611213,0.0406111312242511,"RP5-828H9.1:ENSG00000230563","LOC124904863","uncharacterized LOC124904863","124904863"
"ENSG00000273415",3.53799081702329,1.01589983759469,0.52585042792118,0.0294986589677131,0.0420291668985571,"RP11-702B10.2:ENSG00000273415","LINC02725","long intergenic non-protein coding RNA 2725","105369563"
"ENSG00000225948",2.26185628279067,1.12610035723128,0.611093763219901,0.0323616430326406,0.0457796247850694,"RP11-554I8.1:ENSG00000225948","LINC02648","long intergenic non-protein coding RNA 2648","101928150"
